"YEAR","MONTH","DAY","STID","TMAX","TMIN"
2016,10,21,STIL,70.86,37.02
2016,10,21,TISH,70.03,44.25
2016,10,21,TULN,68.16,42.15
2016,10,21,WOOD,74.80,44.15
2016,10,22,ARD2,75.90,49.08
2016,10,22,BEAV,87.53,37.85
2016,10,22,BOIS,87.44,35.55
2016,10,22,CENT,75.97,40.92
2016,10,22,NRMN,78.03,48.85
2016,10,22,STIL,81.75,47.57
2016,10,22,TISH,75.13,42.25
2016,10,22,TULN,77.54,44.68
2016,10,22,WOOD,82.98,56.28
2016,10,23,ARD2,77.09,54.21
2016,10,23,BEAV,78.96,40.88
2016,10,23,BOIS,74.48,44.93
2016,10,23,CENT,78.73,50.22
2016,10,23,NRMN,77.31,54.64
2016,10,23,STIL,82.49,54.90
2016,10,23,TISH,77.52,46.58
2016,10,23,TULN,80.53,57.09
2016,10,23,WOOD,84.47,53.87
2016,10,24,ARD2,82.83,54.19
2016,10,24,BEAV,81.39,40.01
2016,10,24,BOIS,78.49,37.04
2016,10,24,CENT,83.39,57.63
2016,10,24,NRMN,81.59,56.01
2016,10,24,STIL,82.89,49.19
2016,10,24,TISH,82.06,54.93
2016,10,24,TULN,81.05,51.64
2016,10,24,WOOD,79.79,45.20
2016,10,25,ARD2,79.03,62.71
2016,10,25,BEAV,86.13,62.13
2016,10,25,BOIS,85.30,52.05
2016,10,25,CENT,79.18,59.23
2016,10,25,NRMN,79.56,62.04
2016,10,25,STIL,81.12,60.24
2016,10,25,TISH,78.84,55.99
2016,10,25,TULN,80.29,64.96
2016,10,25,WOOD,80.51,60.87
2016,10,26,ARD2,-996.00,-996.00
2016,10,26,BEAV,81.16,50.85
2016,10,26,BOIS,75.65,47.21
2016,10,26,CENT,80.62,58.51
2016,10,26,NRMN,81.09,57.34
2016,10,26,STIL,76.39,57.70
2016,10,26,TISH,81.57,56.23
2016,10,26,TULN,73.45,62.22
2016,10,26,WOOD,82.53,53.22
2016,10,27,ARD2,-996.00,-996.00
2016,10,27,BEAV,84.87,39.57
2016,10,27,BOIS,81.70,40.29
2016,10,27,CENT,82.47,56.86
2016,10,27,NRMN,82.51,55.78
2016,10,27,STIL,75.69,55.54
2016,10,27,TISH,83.07,59.18
2016,10,27,TULN,76.96,57.51
2016,10,27,WOOD,83.43,45.82
2016,10,28,ARD2,-996.00,-996.00
2016,10,28,BEAV,91.36,61.86
2016,10,28,BOIS,85.32,46.96
2016,10,28,CENT,83.84,58.35
2016,10,28,NRMN,84.31,64.40
2016,10,28,STIL,85.87,60.96
2016,10,28,TISH,83.43,57.36
2016,10,28,TULN,84.52,60.96
2016,10,28,WOOD,88.32,63.43
2016,10,29,ARD2,83.03,62.01
2016,10,29,BEAV,93.88,60.94
2016,10,29,BOIS,87.44,50.04
2016,10,29,CENT,83.08,60.39
2016,10,29,NRMN,83.01,61.95
2016,10,29,STIL,84.51,63.95
2016,10,29,TISH,82.49,53.98
2016,10,29,TULN,83.84,66.58
2016,10,29,WOOD,88.25,61.81
2016,10,30,ARD2,84.31,61.54
2016,10,30,BEAV,69.30,48.22
2016,10,30,BOIS,70.20,40.79
2016,10,30,CENT,81.77,57.61
2016,10,30,NRMN,68.23,55.98
2016,10,30,STIL,64.62,53.53
2016,10,30,TISH,83.28,58.01
2016,10,30,TULN,69.06,57.27
2016,10,30,WOOD,70.18,50.22
2016,10,31,ARD2,83.05,61.27
2016,10,31,BEAV,91.78,51.82
2016,10,31,BOIS,84.61,50.16
2016,10,31,CENT,84.16,54.07
2016,10,31,NRMN,84.31,52.61
2016,10,31,STIL,85.55,51.55
2016,10,31,TISH,83.17,56.19
2016,10,31,TULN,84.81,56.93
2016,10,31,WOOD,88.00,47.88
2016,11,1,ARD2,81.10,66.78
2016,11,1,BEAV,78.49,49.51
2016,11,1,BOIS,66.49,42.61
2016,11,1,CENT,81.10,62.02
2016,11,1,NRMN,82.67,63.12
2016,11,1,STIL,84.04,66.81
2016,11,1,TISH,79.99,61.29
2016,11,1,TULN,82.04,68.16
2016,11,1,WOOD,83.68,59.11
2016,11,2,ARD2,82.83,65.91
2016,11,2,BEAV,71.67,53.31
2016,11,2,BOIS,66.42,42.90
2016,11,2,CENT,82.11,68.90
2016,11,2,NRMN,82.54,63.70
2016,11,2,STIL,83.86,66.25
2016,11,2,TISH,82.20,68.61
2016,11,2,TULN,84.15,70.50
2016,11,2,WOOD,74.66,60.78
2016,11,3,ARD2,-996.00,-996.00
2016,11,3,BEAV,73.29,39.94
2016,11,3,BOIS,68.14,38.39
2016,11,3,CENT,73.74,61.59
2016,11,3,NRMN,71.64,58.12
2016,11,3,STIL,74.57,56.25
2016,11,3,TISH,72.63,61.48
2016,11,3,TULN,73.96,57.79
2016,11,3,WOOD,72.93,49.71
2016,11,4,ARD2,-996.00,-996.00
2016,11,4,BEAV,71.58,31.62
2016,11,4,BOIS,67.78,38.01
2016,11,4,CENT,73.58,59.67
2016,11,4,NRMN,66.07,56.61
2016,11,4,STIL,73.67,55.00
2016,11,4,TISH,70.27,61.03
2016,11,4,TULN,74.79,55.85
2016,11,4,WOOD,70.54,38.54
2016,11,5,ARD2,-996.00,-996.00
2016,11,5,BEAV,72.21,40.78
2016,11,5,BOIS,65.77,40.87
2016,11,5,CENT,74.71,52.25
2016,11,5,NRMN,73.45,57.74
2016,11,5,STIL,74.23,52.95
2016,11,5,TISH,73.06,52.65
2016,11,5,TULN,73.33,50.67
2016,11,5,WOOD,66.52,51.62
2016,11,6,ARD2,-996.00,-996.00
2016,11,6,BEAV,62.49,53.35
2016,11,6,BOIS,61.57,51.35
2016,11,6,CENT,70.84,48.99
2016,11,6,NRMN,68.74,54.77
2016,11,6,STIL,71.06,49.08
2016,11,6,TISH,69.22,51.10
2016,11,6,TULN,70.41,46.60
2016,11,6,WOOD,60.01,53.42
2016,11,7,ARD2,-996.00,-996.00
2016,11,7,BEAV,64.17,52.38
2016,11,7,BOIS,68.63,41.93
2016,11,7,CENT,66.60,54.54
2016,11,7,NRMN,63.64,59.09
2016,11,7,STIL,63.88,58.87
2016,11,7,TISH,64.90,55.83
2016,11,7,TULN,67.23,60.08
2016,11,7,WOOD,65.26,53.78
2016,11,8,ARD2,-996.00,-996.00
2016,11,8,BEAV,63.34,37.41
2016,11,8,BOIS,61.50,37.21
2016,11,8,CENT,62.85,56.41
2016,11,8,NRMN,61.05,56.84
2016,11,8,STIL,64.31,54.68
2016,11,8,TISH,63.68,57.72
2016,11,8,TULN,61.92,58.23
2016,11,8,WOOD,64.13,44.16
2016,11,9,ARD2,-996.00,-996.00
2016,11,9,BEAV,63.64,27.66
2016,11,9,BOIS,61.43,25.20
2016,11,9,CENT,69.24,41.74
2016,11,9,NRMN,66.52,41.54
2016,11,9,STIL,65.88,38.99
2016,11,9,TISH,67.37,48.60
2016,11,9,TULN,64.60,43.65
2016,11,9,WOOD,61.81,35.65
2016,11,10,ARD2,-996.00,-996.00
2016,11,10,BEAV,74.70,28.92
2016,11,10,BOIS,69.49,34.01
2016,11,10,CENT,69.87,36.09
2016,11,10,NRMN,70.48,37.14
2016,11,10,STIL,70.48,34.40
2016,11,10,TISH,68.18,40.70
2016,11,10,TULN,69.78,36.94
2016,11,10,WOOD,73.98,37.60
2016,11,11,ARD2,73.49,48.31
2016,11,11,BEAV,59.97,32.35
2016,11,11,BOIS,57.27,32.48
2016,11,11,CENT,74.82,42.97
2016,11,11,NRMN,70.66,47.23
2016,11,11,STIL,67.73,42.78
2016,11,11,TISH,75.11,44.89
2016,11,11,TULN,66.43,45.28
2016,11,11,WOOD,61.63,38.06
2016,11,12,ARD2,65.43,44.63
2016,11,12,BEAV,61.90,20.99
2016,11,12,BOIS,59.68,25.84
2016,11,12,CENT,67.87,41.00
2016,11,12,NRMN,64.58,41.29
2016,11,12,STIL,62.20,36.04
2016,11,12,TISH,66.22,42.95
2016,11,12,TULN,61.61,38.61
2016,11,12,WOOD,59.68,30.07
2016,11,13,ARD2,67.89,42.95
2016,11,13,BEAV,71.06,38.30
2016,11,13,BOIS,70.02,32.92
2016,11,13,CENT,65.71,36.88
2016,11,13,NRMN,68.22,37.67
2016,11,13,STIL,67.80,33.10
2016,11,13,TISH,66.45,42.96
2016,11,13,TULN,65.39,35.49
2016,11,13,WOOD,69.78,34.78
2016,11,14,ARD2,72.64,50.38
2016,11,14,BEAV,74.71,38.80
2016,11,14,BOIS,71.37,35.13
2016,11,14,CENT,73.54,44.98
2016,11,14,NRMN,67.55,46.11
2016,11,14,STIL,65.10,41.86
2016,11,14,TISH,72.91,44.79
2016,11,14,TULN,69.91,49.91
2016,11,14,WOOD,73.40,46.71
2016,11,15,ARD2,80.04,44.58
2016,11,15,BEAV,82.90,32.23
2016,11,15,BOIS,78.57,40.61
2016,11,15,CENT,79.50,39.02
2016,11,15,NRMN,81.28,41.60
2016,11,15,STIL,78.75,38.02
2016,11,15,TISH,78.80,44.03
2016,11,15,TULN,76.69,44.86
2016,11,15,WOOD,84.00,48.33
2016,11,16,ARD2,83.95,47.10
2016,11,16,BEAV,88.77,36.27
2016,11,16,BOIS,80.87,39.11
2016,11,16,CENT,83.95,41.15
2016,11,16,NRMN,84.04,44.35
2016,11,16,STIL,86.31,39.51
2016,11,16,TISH,82.78,42.96
2016,11,16,TULN,83.89,43.47
2016,11,16,WOOD,87.66,47.07
2016,11,17,ARD2,74.84,58.75
2016,11,17,BEAV,78.62,42.14
2016,11,17,BOIS,74.12,32.08
2016,11,17,CENT,76.01,59.65
2016,11,17,NRMN,78.08,59.04
2016,11,17,STIL,79.09,62.33
2016,11,17,TISH,75.04,54.25
2016,11,17,TULN,79.29,66.07
2016,11,17,WOOD,73.94,46.90
2016,11,18,ARD2,69.89,40.58
2016,11,18,BEAV,49.35,22.43
2016,11,18,BOIS,43.33,19.36
2016,11,18,CENT,70.09,39.15
2016,11,18,NRMN,68.63,38.96
2016,11,18,STIL,71.22,38.43
2016,11,18,TISH,69.69,40.22
2016,11,18,TULN,71.74,38.39
2016,11,18,WOOD,50.50,29.72
2016,11,19,ARD2,53.74,32.01
2016,11,19,BEAV,56.50,11.98
2016,11,19,BOIS,55.18,15.53
2016,11,19,CENT,52.93,26.41
2016,11,19,NRMN,50.99,27.07
2016,11,19,STIL,49.60,27.71
2016,11,19,TISH,53.69,28.06
2016,11,19,TULN,49.42,30.11
2016,11,19,WOOD,52.07,19.15
2016,11,20,ARD2,61.48,30.26
2016,11,20,BEAV,69.51,31.26
2016,11,20,BOIS,74.75,29.30
2016,11,20,CENT,61.79,23.85
2016,11,20,NRMN,63.63,33.33
2016,11,20,STIL,64.08,29.94
2016,11,20,TISH,60.73,25.99
2016,11,20,TULN,60.66,29.14
2016,11,20,WOOD,71.56,35.82
2016,11,21,ARD2,68.95,42.42
2016,11,21,BEAV,70.32,30.22
2016,11,21,BOIS,66.18,34.14
2016,11,21,CENT,69.51,40.43
2016,11,21,NRMN,69.57,41.43
2016,11,21,STIL,66.63,36.73
2016,11,21,TISH,68.25,35.87
2016,11,21,TULN,66.72,41.36
2016,11,21,WOOD,64.71,29.69
2016,11,22,ARD2,71.04,51.76
2016,11,22,BEAV,60.13,45.36
2016,11,22,BOIS,50.31,36.03
2016,11,22,CENT,67.84,53.37
2016,11,22,NRMN,75.06,46.69
2016,11,22,STIL,76.59,47.34
2016,11,22,TISH,68.83,52.11
2016,11,22,TULN,66.24,50.99
2016,11,22,WOOD,70.57,47.08
2016,11,23,ARD2,62.13,41.05
2016,11,23,BEAV,59.25,32.03
2016,11,23,BOIS,55.09,28.65
2016,11,23,CENT,59.43,37.17
2016,11,23,NRMN,59.68,37.65
2016,11,23,STIL,57.16,33.25
2016,11,23,TISH,61.86,36.45
2016,11,23,TULN,54.73,37.17
2016,11,23,WOOD,60.71,40.76
2016,11,24,ARD2,65.71,35.70
2016,11,24,BEAV,68.13,34.79
2016,11,24,BOIS,57.85,26.56
2016,11,24,CENT,65.73,31.27
2016,11,24,NRMN,67.42,35.79
2016,11,24,STIL,68.43,31.93
2016,11,24,TISH,65.30,32.73
2016,11,24,TULN,62.78,30.87
2016,11,24,WOOD,67.59,38.42
2016,11,25,ARD2,59.83,40.13
2016,11,25,BEAV,59.04,22.37
2016,11,25,BOIS,56.59,19.66
2016,11,25,CENT,59.58,31.66
2016,11,25,NRMN,56.73,32.86
2016,11,25,STIL,55.63,28.98
2016,11,25,TISH,59.04,35.23
2016,11,25,TULN,54.70,35.46
2016,11,25,WOOD,56.35,27.41
2016,11,26,ARD2,59.81,31.81
2016,11,26,BEAV,68.92,20.09
2016,11,26,BOIS,61.68,23.73
2016,11,26,CENT,61.68,26.24
2016,11,26,NRMN,63.48,24.95
2016,11,26,STIL,63.91,23.49
2016,11,26,TISH,57.81,29.89
2016,11,26,TULN,60.24,29.38
2016,11,26,WOOD,65.64,26.98
2016,11,27,ARD2,64.94,50.14
2016,11,27,BEAV,70.92,38.11
2016,11,27,BOIS,59.36,38.70
2016,11,27,CENT,59.56,44.43
2016,11,27,NRMN,62.82,48.76
2016,11,27,STIL,62.15,48.13
2016,11,27,TISH,62.40,45.39
2016,11,27,TULN,58.17,46.99
2016,11,27,WOOD,68.09,52.52
2016,11,28,ARD2,66.15,47.98
2016,11,28,BEAV,59.99,33.02
2016,11,28,BOIS,53.67,24.66
2016,11,28,CENT,67.71,42.23
2016,11,28,NRMN,64.67,45.90
2016,11,28,STIL,64.47,40.21
2016,11,28,TISH,66.24,44.27
2016,11,28,TULN,63.39,44.45
2016,11,28,WOOD,61.75,38.67
2016,11,29,ARD2,63.30,44.45
2016,11,29,BEAV,53.73,28.11
2016,11,29,BOIS,47.84,20.99
2016,11,29,CENT,67.32,38.74
2016,11,29,NRMN,61.05,39.46
2016,11,29,STIL,60.10,36.95
2016,11,29,TISH,65.16,42.94
2016,11,29,TULN,62.49,40.74
2016,11,29,WOOD,55.62,33.28
2016,11,30,ARD2,56.86,33.46
2016,11,30,BEAV,53.22,23.48
2016,11,30,BOIS,45.31,17.60
2016,11,30,CENT,57.00,28.18
2016,11,30,NRMN,55.29,31.42
2016,11,30,STIL,54.18,29.03
2016,11,30,TISH,56.07,28.98
2016,11,30,TULN,53.01,33.74
2016,11,30,WOOD,53.35,30.28
2016,12,1,ARD2,62.55,28.42
2016,12,1,BEAV,51.51,16.72
2016,12,1,BOIS,44.68,15.51
2016,12,1,CENT,63.37,24.88
2016,12,1,NRMN,62.38,26.06
2016,12,1,STIL,61.83,22.65
2016,12,1,TISH,62.22,25.66
2016,12,1,TULN,59.61,27.38
2016,12,1,WOOD,52.70,22.02
2016,12,2,ARD2,55.38,37.72
2016,12,2,BEAV,51.82,16.61
2016,12,2,BOIS,44.37,18.80
2016,12,2,CENT,57.22,39.55
2016,12,2,NRMN,59.54,30.62
2016,12,2,STIL,57.34,26.14
2016,12,2,TISH,58.32,36.33
2016,12,2,TULN,60.37,32.51
2016,12,2,WOOD,52.75,26.00
2016,12,3,ARD2,47.30,44.15
2016,12,3,BEAV,41.70,32.71
2016,12,3,BOIS,37.73,24.50
2016,12,3,CENT,48.94,44.73
2016,12,3,NRMN,46.74,43.62
2016,12,3,STIL,47.64,42.59
2016,12,3,TISH,47.55,44.09
2016,12,3,TULN,51.80,43.92
2016,12,3,WOOD,42.31,36.14
2016,12,4,ARD2,48.69,38.19
2016,12,4,BEAV,52.48,26.72
2016,12,4,BOIS,48.74,18.47
2016,12,4,CENT,49.39,35.48
2016,12,4,NRMN,53.96,34.65
2016,12,4,STIL,54.36,32.19
2016,12,4,TISH,49.14,37.07
2016,12,4,TULN,54.28,38.26
2016,12,4,WOOD,53.04,32.83
2016,12,5,ARD2,48.97,31.35
2016,12,5,BEAV,63.21,29.84
2016,12,5,BOIS,68.86,26.54
2016,12,5,CENT,50.07,30.21
2016,12,5,NRMN,50.90,30.66
2016,12,5,STIL,52.75,29.83
2016,12,5,TISH,49.57,30.80
2016,12,5,TULN,48.40,33.95
2016,12,5,WOOD,55.76,32.64
2016,12,6,ARD2,48.63,33.67
2016,12,6,BEAV,36.77,21.29
2016,12,6,BOIS,32.25,14.83
2016,12,6,CENT,48.20,36.29
2016,12,6,NRMN,45.60,30.09
2016,12,6,STIL,45.47,32.96
2016,12,6,TISH,48.61,33.90
2016,12,6,TULN,46.40,35.99
2016,12,6,WOOD,37.45,27.76
2016,12,7,ARD2,49.75,29.94
2016,12,7,BEAV,32.16,19.66
2016,12,7,BOIS,28.82,8.22
2016,12,7,CENT,40.65,31.49
2016,12,7,NRMN,39.50,25.98
2016,12,7,STIL,37.00,25.57
2016,12,7,TISH,49.62,32.15
2016,12,7,TULN,37.67,26.66
2016,12,7,WOOD,35.03,21.93
2016,12,8,ARD2,35.46,26.24
2016,12,8,BEAV,26.43,6.24
2016,12,8,BOIS,22.20,0.00
2016,12,8,CENT,37.43,25.62
2016,12,8,NRMN,34.39,21.62
2016,12,8,STIL,32.64,15.80
2016,12,8,TISH,36.67,24.69
2016,12,8,TULN,34.67,20.91
2016,12,8,WOOD,27.61,11.77
2016,12,9,ARD2,36.05,22.68
2016,12,9,BEAV,41.34,23.96
2016,12,9,BOIS,48.33,20.86
2016,12,9,CENT,36.81,18.64
2016,12,9,NRMN,34.91,17.61
2016,12,9,STIL,32.84,11.50
2016,12,9,TISH,35.46,21.37
2016,12,9,TULN,34.84,16.32
2016,12,9,WOOD,34.91,24.61
2016,12,10,ARD2,46.32,35.12
2016,12,10,BEAV,53.31,18.27
2016,12,10,BOIS,72.21,18.00
2016,12,10,CENT,46.23,35.48
2016,12,10,NRMN,47.59,33.61
2016,12,10,STIL,47.48,32.93
2016,12,10,TISH,46.22,34.71
2016,12,10,TULN,46.30,34.85
2016,12,10,WOOD,48.81,22.70
2016,12,11,ARD2,72.09,40.79
2016,12,11,BEAV,50.61,22.54
2016,12,11,BOIS,50.49,21.33
2016,12,11,CENT,65.68,40.82
2016,12,11,NRMN,64.85,33.99
2016,12,11,STIL,60.60,30.89
2016,12,11,TISH,68.14,40.45
2016,12,11,TULN,56.03,34.09
2016,12,11,WOOD,47.17,27.57
2016,12,12,ARD2,54.03,28.90
2016,12,12,BEAV,47.05,15.28
2016,12,12,BOIS,61.41,19.01
2016,12,12,CENT,49.42,27.69
2016,12,12,NRMN,46.78,25.21
2016,12,12,STIL,38.85,21.11
2016,12,12,TISH,52.72,29.96
2016,12,12,TULN,41.38,24.94
2016,12,12,WOOD,43.16,20.27
2016,12,13,ARD2,51.58,30.37
2016,12,13,BEAV,31.90,14.77
2016,12,13,BOIS,41.26,13.15
2016,12,13,CENT,49.01,29.35
2016,12,13,NRMN,40.21,26.44
2016,12,13,STIL,36.44,23.68
2016,12,13,TISH,50.23,30.47
2016,12,13,TULN,40.95,25.34
2016,12,13,WOOD,31.69,16.05
2016,12,14,ARD2,47.34,30.45
2016,12,14,BEAV,33.65,10.89
2016,12,14,BOIS,29.41,14.05
2016,12,14,CENT,37.24,29.02
2016,12,14,NRMN,38.17,22.40
2016,12,14,STIL,42.85,21.09
2016,12,14,TISH,43.71,30.28
2016,12,14,TULN,39.75,23.55
2016,12,14,WOOD,36.78,12.99
2016,12,15,ARD2,40.53,27.83
2016,12,15,BEAV,37.34,10.60
2016,12,15,BOIS,55.81,11.37
2016,12,15,CENT,39.92,27.88
2016,12,15,NRMN,35.85,21.84
2016,12,15,STIL,36.37,19.78
2016,12,15,TISH,38.77,28.18
2016,12,15,TULN,37.82,20.13
2016,12,15,WOOD,36.94,15.33
2016,12,16,ARD2,63.01,39.41
2016,12,16,BEAV,75.52,29.44
2016,12,16,BOIS,71.65,22.20
2016,12,16,CENT,61.72,37.43
2016,12,16,NRMN,66.92,35.66
2016,12,16,STIL,62.01,36.47
2016,12,16,TISH,59.56,36.29
2016,12,16,TULN,60.69,35.21
2016,12,16,WOOD,76.59,32.01
2016,12,17,ARD2,60.98,13.87
2016,12,17,BEAV,29.40,-7.28
2016,12,17,BOIS,24.30,-9.76
2016,12,17,CENT,61.34,14.04
2016,12,17,NRMN,63.36,9.30
2016,12,17,STIL,45.89,8.33
2016,12,17,TISH,58.73,13.62
2016,12,17,TULN,60.46,10.76
2016,12,17,WOOD,32.83,0.81
2016,12,18,ARD2,24.22,8.35
2016,12,18,BEAV,25.01,-17.93
2016,12,18,BOIS,23.99,-13.63
2016,12,18,CENT,23.42,7.52
2016,12,18,NRMN,20.78,4.28
2016,12,18,STIL,19.01,0.84
2016,12,18,TISH,23.79,8.40
2016,12,18,TULN,18.71,3.16
2016,12,18,WOOD,24.16,-6.93
2016,12,19,ARD2,34.84,10.04
2016,12,19,BEAV,45.62,-5.87
2016,12,19,BOIS,41.41,0.72
2016,12,19,CENT,35.48,7.45
2016,12,19,NRMN,36.25,7.52
2016,12,19,STIL,36.35,2.32
2016,12,19,TISH,34.63,10.58
2016,12,19,TULN,34.05,6.60
2016,12,19,WOOD,42.93,3.87
2016,12,20,ARD2,54.52,24.00
2016,12,20,BEAV,54.23,15.37
2016,12,20,BOIS,51.28,17.84
2016,12,20,CENT,52.90,19.92
2016,12,20,NRMN,55.22,25.03
2016,12,20,STIL,52.90,22.20
2016,12,20,TISH,51.96,22.12
2016,12,20,TULN,51.62,24.02
2016,12,20,WOOD,53.71,24.42
2016,12,21,ARD2,62.73,33.70
2016,12,21,BEAV,57.97,23.17
2016,12,21,BOIS,52.75,24.66
2016,12,21,CENT,63.88,32.02
2016,12,21,NRMN,64.67,23.58
2016,12,21,STIL,56.10,19.94
2016,12,21,TISH,62.58,27.33
2016,12,21,TULN,54.66,28.18
2016,12,21,WOOD,56.88,25.54
2016,12,22,ARD2,46.11,33.92
2016,12,22,BEAV,40.14,21.60
2016,12,22,BOIS,32.91,21.95
2016,12,22,CENT,47.39,29.03
2016,12,22,NRMN,43.26,29.80
2016,12,22,STIL,43.14,25.98
2016,12,22,TISH,46.29,36.17
2016,12,22,TULN,43.96,29.95
2016,12,22,WOOD,40.30,27.62
2016,12,23,ARD2,47.71,31.61
2016,12,23,BEAV,59.88,27.83
2016,12,23,BOIS,58.37,27.38
2016,12,23,CENT,45.71,29.08
2016,12,23,NRMN,51.13,31.49
2016,12,23,STIL,55.40,34.67
2016,12,23,TISH,46.76,36.25
2016,12,23,TULN,48.34,36.86
2016,12,23,WOOD,64.69,33.56
2016,12,24,ARD2,63.55,41.10
2016,12,24,BEAV,67.05,20.85
2016,12,24,BOIS,59.99,23.11
2016,12,24,CENT,62.55,43.71
2016,12,24,NRMN,60.55,30.71
2016,12,24,STIL,55.47,27.58
2016,12,24,TISH,63.07,41.51
2016,12,24,TULN,57.49,42.03
2016,12,24,WOOD,64.65,25.31
2016,12,25,ARD2,74.52,59.88
2016,12,25,BEAV,65.44,39.84
2016,12,25,BOIS,54.46,29.49
2016,12,25,CENT,74.17,56.62
2016,12,25,NRMN,74.05,54.43
2016,12,25,STIL,72.55,55.76
2016,12,25,TISH,73.04,55.56
2016,12,25,TULN,70.32,57.16
2016,12,25,WOOD,65.37,43.86
2016,12,26,ARD2,67.64,45.37
2016,12,26,BEAV,44.22,18.83
2016,12,26,BOIS,45.34,17.31
2016,12,26,CENT,69.96,43.33
2016,12,26,NRMN,65.28,35.40
2016,12,26,STIL,58.50,28.52
2016,12,26,TISH,68.32,45.33
2016,12,26,TULN,64.56,37.16
2016,12,26,WOOD,47.14,26.93
2016,12,27,ARD2,63.37,34.77
2016,12,27,BEAV,54.36,15.10
2016,12,27,BOIS,63.73,15.69
2016,12,27,CENT,64.53,29.41
2016,12,27,NRMN,60.04,25.62
2016,12,27,STIL,55.60,22.30
2016,12,27,TISH,64.22,36.39
2016,12,27,TULN,54.66,29.28
2016,12,27,WOOD,54.34,19.99
2016,12,28,ARD2,71.56,50.85
2016,12,28,BEAV,61.34,25.69
2016,12,28,BOIS,55.65,26.57
2016,12,28,CENT,72.54,48.79
2016,12,28,NRMN,63.95,47.34
2016,12,28,STIL,63.79,38.02
2016,12,28,TISH,71.82,48.20
2016,12,28,TULN,63.18,43.14
2016,12,28,WOOD,63.41,36.97
2016,12,29,ARD2,55.65,39.47
2016,12,29,BEAV,49.10,17.22
2016,12,29,BOIS,43.56,18.74
2016,12,29,CENT,55.78,26.93
2016,12,29,NRMN,53.01,30.68
2016,12,29,STIL,53.44,24.94
2016,12,29,TISH,55.26,36.21
2016,12,29,TULN,54.23,35.06
2016,12,29,WOOD,49.84,24.56
2016,12,30,ARD2,58.82,27.24
2016,12,30,BEAV,61.54,31.51
2016,12,30,BOIS,61.03,22.15
2016,12,30,CENT,58.32,19.74
2016,12,30,NRMN,58.95,24.69
2016,12,30,STIL,60.22,19.47
2016,12,30,TISH,56.80,22.08
2016,12,30,TULN,60.78,27.94
2016,12,30,WOOD,60.80,32.58
2016,12,31,ARD2,62.56,43.15
2016,12,31,BEAV,46.05,28.22
2016,12,31,BOIS,41.41,23.01
2016,12,31,CENT,63.01,39.25
2016,12,31,NRMN,57.29,33.42
2016,12,31,STIL,55.45,31.63
2016,12,31,TISH,62.19,44.14
2016,12,31,TULN,57.09,34.88
2016,12,31,WOOD,47.79,28.24
